# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas 
2.629521e-01 4.897340e-02 6.445213e-01 2.255319e-09 9.845301e-01 -1.071809e+00 -5.359043e-01 9.007979e-02 2.383156e+00 2.819149e-03 
3.149734e-01 4.964362e-02 6.835284e-01 1.897872e-09 9.521720e-01 -1.173936e+00 1.236702e-01 1.368351e-01 3.549823e+00 2.005319e-02 
3.393883e-01 4.533511e-02 7.069326e-01 1.967376e-09 9.687500e-01 -7.250000e-01 -2.114362e-01 8.497340e-02 2.832447e+00 -2.356383e-02 
2.897606e-01 4.883511e-02 6.962943e-01 2.246809e-09 9.899379e-01 -1.264362e+00 1.555851e-01 1.473670e-01 2.388121e+00 -3.457447e-03 
3.034840e-01 5.064362e-02 7.335284e-01 1.909220e-09 9.511968e-01 -8.452128e-01 -4.654255e-02 9.486702e-02 3.306560e+00 1.101064e-02 
3.398670e-01 4.566489e-02 6.425709e-01 2.058156e-09 9.757535e-01 -9.696809e-01 -6.289894e-01 6.757979e-02 2.807624e+00 -1.696809e-02 
2.605585e-01 4.750532e-02 7.088830e-01 2.371631e-09 9.511082e-01 -1.054787e+00 -3.390957e-01 8.146277e-02 3.165071e+00 -1.845745e-02 
2.972606e-01 5.079255e-02 6.530319e-01 1.893617e-09 9.947252e-01 -8.675532e-01 -6.236702e-01 1.266223e-01 3.261879e+00 2.659574e-04 
3.441755e-01 4.664362e-02 6.833511e-01 2.004255e-09 9.722961e-01 -1.232447e+00 4.082447e-01 9.039894e-02 2.437766e+00 1.728723e-02 
2.832181e-01 4.997340e-02 6.856560e-01 2.259574e-09 9.783245e-01 -7.420213e-01 3.390957e-01 1.184840e-01 2.326064e+00 1.909574e-02 
2.950266e-01 4.819681e-02 7.376064e-01 1.782979e-09 9.575798e-01 -9.484043e-01 -7.726064e-01 1.207181e-01 3.512589e+00 -1.441489e-02 
3.342819e-01 4.526064e-02 6.537411e-01 2.093617e-09 9.924202e-01 -1.273936e+00 -4.986702e-01 8.545213e-02 2.775355e+00 3.138298e-03 
2.602394e-01 4.985638e-02 6.778546e-01 2.024113e-09 9.879876e-01 -1.277128e+00 -4.906915e-01 8.353723e-02 3.100532e+00 -1.537234e-02 
2.971011e-01 4.527128e-02 6.565780e-01 2.324823e-09 9.756649e-01 -7.484043e-01 1.928191e-01 1.149734e-01 3.251950e+00 1.803191e-02 
3.496011e-01 4.892021e-02 7.310461e-01 1.919149e-09 9.552748e-01 -1.012234e+00 -6.050532e-01 1.282181e-01 2.725709e+00 5.691489e-03 
2.634309e-01 4.702660e-02 6.562234e-01 2.019858e-09 9.652926e-01 -1.293085e+00 -6.502660e-01 1.117819e-01 2.614007e+00 1.026596e-02 
2.963032e-01 4.635638e-02 6.840603e-01 2.278014e-09 9.932181e-01 -7.835106e-01 1.901596e-01 1.361968e-01 3.539894e+00 -1.569149e-02 
3.491223e-01 4.944149e-02 7.182801e-01 1.709220e-09 9.711436e-01 -1.079255e+00 -4.188830e-01 7.268617e-02 3.222163e+00 -9.414894e-03 
2.760372e-01 4.961170e-02 7.234220e-01 2.401418e-09 9.568706e-01 -1.178191e+00 -3.843085e-01 9.949468e-02 3.510106e+00 1.132979e-02 
3.101862e-01 4.550532e-02 6.439894e-01 2.208511e-09 9.860372e-01 -1.026064e+00 2.167553e-01 1.462500e-01 2.599113e+00 6.329787e-03 
3.373138e-01 4.749468e-02 6.982447e-01 1.763121e-09 9.769060e-01 -8.441489e-01 -9.534574e-01 7.396277e-02 2.785284e+00 -1.622340e-02 
2.795479e-01 4.799468e-02 7.345922e-01 1.971631e-09 9.722074e-01 -7.313830e-01 -8.018617e-01 8.640957e-02 2.735638e+00 1.388298e-02 
2.982181e-01 4.520745e-02 6.769681e-01 2.431206e-09 9.577571e-01 -1.056915e+00 2.327128e-01 9.454787e-02 2.978901e+00 -2.664894e-02 
3.427394e-01 5.080319e-02 6.549823e-01 1.933333e-09 9.834663e-01 -1.153723e+00 -1.848404e-01 1.350798e-01 3.266844e+00 8.776596e-03 
2.843351e-01 4.951596e-02 7.078191e-01 2.496454e-09 9.929521e-01 -1.037766e+00 1.662234e-01 1.393883e-01 3.045922e+00 9.095745e-03 
2.947074e-01 4.822872e-02 6.682801e-01 1.710638e-09 9.736259e-01 -8.962766e-01 -3.896277e-01 9.199468e-02 3.428191e+00 -2.952128e-02 
3.499202e-01 4.595213e-02 6.829965e-01 2.096454e-09 9.625443e-01 -1.149468e+00 -5.252660e-01 8.688830e-02 2.753014e+00 2.803191e-02 
2.704521e-01 4.736702e-02 6.668617e-01 2.476596e-09 9.543883e-01 -9.973404e-01 -1.476064e-01 8.768617e-02 3.353723e+00 2.175532e-02 
2.913564e-01 5.073936e-02 6.918617e-01 1.970213e-09 9.883422e-01 -1.234574e+00 1.210106e-01 1.009309e-01 2.447695e+00 -2.367021e-02 
3.489628e-01 4.513298e-02 7.147340e-01 1.814184e-09 9.788564e-01 -8.835106e-01 -6.875000e-01 1.288564e-01 3.003723e+00 6.648936e-03 
2.880053e-01 4.519681e-02 6.773227e-01 1.982979e-09 9.813387e-01 -1.290957e+00 1.994681e-02 1.301330e-01 2.795213e+00 -1.473404e-02 
3.130585e-01 4.863298e-02 6.657979e-01 1.740426e-09 9.518174e-01 -8.143617e-01 -7.433511e-01 7.539894e-02 3.517553e+00 3.670213e-03 
3.403457e-01 5.081383e-02 7.172163e-01 2.378723e-09 9.919770e-01 -9.122340e-01 -3.470745e-01 1.191223e-01 2.695922e+00 1.228723e-02 
2.849734e-01 4.786702e-02 6.734220e-01 1.798582e-09 9.870124e-01 -9.611702e-01 4.880319e-01 1.331649e-01 2.427837e+00 5.159574e-03 
2.951862e-01 4.979255e-02 6.640248e-01 2.434043e-09 9.761082e-01 -8.186170e-01 -6.263298e-01 7.460106e-02 3.408333e+00 2.132979e-02 
3.494415e-01 4.671809e-02 7.384929e-01 2.124823e-09 9.590869e-01 -1.169681e+00 -2.406915e-01 9.135638e-02 3.018617e+00 -1.601064e-02 
2.653457e-01 5.037766e-02 7.085284e-01 2.198582e-09 9.537677e-01 -7.771277e-01 -6.742021e-01 1.026862e-01 3.256915e+00 9.946809e-03 
3.116223e-01 4.756915e-02 6.702305e-01 2.273759e-09 9.703457e-01 -1.187766e+00 4.401596e-01 1.440160e-01 2.906915e+00 -2.984043e-02 
3.288564e-01 4.577128e-02 6.744858e-01 1.836879e-09 9.885195e-01 -9.164894e-01 -4.667553e-01 6.486702e-02 2.512234e+00 1.303191e-02 
2.685372e-01 4.847340e-02 7.173936e-01 2.452482e-09 9.890514e-01 -1.115426e+00 -6.981383e-01 6.901596e-02 2.959043e+00 1.345745e-02 
2.915160e-01 5.063298e-02 6.595922e-01 1.831206e-09 9.620124e-01 -9.930851e-01 4.507979e-01 9.805851e-02 3.515071e+00 -2.074468e-03 
3.406649e-01 4.656915e-02 6.828191e-01 2.078014e-09 9.729167e-01 -8.654255e-01 -4.162234e-01 1.483245e-01 2.395567e+00 -1.005319e-02 
2.851330e-01 4.779255e-02 6.581738e-01 2.289362e-09 9.536791e-01 -7.590426e-01 -1.289894e-01 1.459309e-01 3.006206e+00 2.186170e-02 
2.919947e-01 4.948404e-02 7.241312e-01 2.100709e-09 9.866578e-01 -9.824468e-01 -9.215426e-01 7.109043e-02 2.370745e+00 -6.329787e-03 
3.272606e-01 4.523936e-02 6.764362e-01 1.958865e-09 9.744238e-01 -1.267553e+00 1.848404e-01 9.518617e-02 3.534929e+00 -2.026596e-02 
2.738032e-01 4.604787e-02 7.264362e-01 2.139007e-09 9.760195e-01 -8.867021e-01 -6.954787e-01 7.428191e-02 3.634220e+00 -6.755319e-03 
3.140160e-01 5.056915e-02 6.897340e-01 2.485106e-09 9.623670e-01 -9.643617e-01 -1.196809e-02 1.298138e-01 2.683511e+00 2.675532e-02 
3.223138e-01 4.877128e-02 6.514362e-01 1.736170e-09 9.943706e-01 -1.121809e+00 2.260638e-02 1.199202e-01 2.914362e+00 -2.611702e-02 
2.797074e-01 4.954787e-02 7.142021e-01 1.761702e-09 9.634309e-01 -9.962766e-01 -9.960106e-01 1.312500e-01 2.867199e+00 1.611702e-02 
3.081117e-01 4.530319e-02 7.028546e-01 2.302128e-09 9.839096e-01 -1.228191e+00 -2.486702e-01 6.454787e-02 2.430319e+00 -4.946809e-03 
3.438564e-01 4.868617e-02 6.720035e-01 2.143262e-09 9.785904e-01 -7.164894e-01 4.375000e-01 1.167287e-01 3.366135e+00 -1.590426e-02 
2.683777e-01 4.998404e-02 7.083511e-01 1.895035e-09 9.704344e-01 -1.181383e+00 7.047872e-02 1.144947e-01 3.666489e+00 -1.952128e-02 
2.923138e-01 4.757979e-02 6.783865e-01 2.075177e-09 9.869238e-01 -1.096277e+00 -9.773936e-01 1.258245e-01 2.321099e+00 2.643617e-02 
3.395479e-01 4.594149e-02 6.663298e-01 2.307801e-09 9.566046e-01 -7.994681e-01 -6.648936e-03 6.917553e-02 2.973936e+00 -9.627660e-03 
2.642287e-01 4.552660e-02 6.636702e-01 1.947518e-09 9.725621e-01 -8.632979e-01 -3.710106e-01 6.167553e-02 2.968972e+00 -8.882979e-03 
3.050798e-01 4.977128e-02 7.344149e-01 2.234043e-09 9.847074e-01 -9.186170e-01 1.316489e-01 1.116223e-01 3.363652e+00 2.930851e-02 
3.421011e-01 4.860106e-02 6.821099e-01 2.053901e-09 9.637855e-01 -1.288830e+00 -5.199468e-01 1.377926e-01 2.492376e+00 -2.015957e-02 
2.690160e-01 4.811170e-02 7.361879e-01 2.268085e-09 9.785018e-01 -1.227128e+00 1.462766e-02 7.476064e-02 3.527482e+00 -4.734043e-03 
2.991755e-01 5.066489e-02 6.755496e-01 1.951773e-09 9.566933e-01 -8.707447e-01 -2.194149e-01 1.251862e-01 2.353369e+00 -2.537234e-02 
3.310904e-01 4.643085e-02 6.485993e-01 2.031206e-09 9.956117e-01 -9.207447e-01 -7.007979e-01 1.058777e-01 3.048404e+00 2.664894e-02 
2.848138e-01 4.807979e-02 7.106560e-01 2.303546e-09 9.997784e-01 -7.941489e-01 -6.077128e-01 9.662234e-02 3.244504e+00 -2.558511e-02 
3.114628e-01 4.500532e-02 6.865426e-01 2.046809e-09 9.500443e-01 -1.088830e+00 -4.295213e-01 1.465691e-01 3.189894e+00 2.074468e-03 
3.213564e-01 5.019681e-02 6.696986e-01 1.802837e-09 9.758422e-01 -1.137766e+00 8.909574e-02 7.332447e-02 2.403014e+00 1.281915e-02 
2.728457e-01 4.780319e-02 7.030319e-01 2.110638e-09 9.545656e-01 -8.601064e-01 9.973404e-02 1.476862e-01 2.589184e+00 -1.973404e-02 
3.090691e-01 4.660106e-02 7.354787e-01 2.470922e-09 9.980940e-01 -1.163298e+00 -3.976064e-01 1.095479e-01 3.413298e+00 1.473404e-02 
3.259840e-01 4.966489e-02 6.441667e-01 1.757447e-09 9.778812e-01 -1.020745e+00 -7.619681e-01 6.965426e-02 3.132801e+00 -7.074468e-03 
2.776330e-01 4.648404e-02 6.478901e-01 1.968794e-09 9.628103e-01 -8.739362e-01 -3.045213e-01 1.401862e-01 2.782801e+00 -2.750000e-02 
2.964628e-01 5.031383e-02 6.819326e-01 1.939007e-09 9.894060e-01 -1.085638e+00 -9.481383e-01 7.444149e-02 3.532447e+00 1.739362e-02 
3.488032e-01 4.728191e-02 7.175709e-01 2.439716e-09 9.804521e-01 -1.154787e+00 4.800532e-01 1.050798e-01 2.757979e+00 9.308511e-03 
2.699734e-01 4.622872e-02 6.939894e-01 1.809929e-09 9.939273e-01 -1.146277e+00 -3.071809e-01 6.295213e-02 3.314007e+00 -6.117021e-03 
3.168883e-01 4.890957e-02 7.392021e-01 2.469504e-09 9.702571e-01 -8.526596e-01 -5.625000e-01 1.015691e-01 2.745567e+00 2.952128e-02 
3.299734e-01 4.900532e-02 6.539184e-01 2.032624e-09 9.519060e-01 -1.005851e+00 9.308511e-03 1.373138e-01 3.063298e+00 -2.888298e-02 
2.648670e-01 4.613298e-02 6.975355e-01 1.855319e-09 9.902926e-01 -1.040957e+00 -8.417553e-01 1.066755e-01 3.055851e+00 -2.526596e-02 
3.157713e-01 4.934574e-02 7.095922e-01 2.026950e-09 9.764628e-01 -1.172872e+00 3.284574e-01 7.731383e-02 3.671454e+00 1.845745e-02 
3.285372e-01 4.871809e-02 6.590603e-01 2.422695e-09 9.644060e-01 -7.047872e-01 -7.579787e-02 1.200798e-01 2.522163e+00 -5.159574e-03 
2.777926e-01 4.833511e-02 6.902660e-01 2.448227e-09 9.635195e-01 -8.175532e-01 2.513298e-01 6.885638e-02 3.644149e+00 -1.755319e-03 
2.918351e-01 4.542021e-02 6.681028e-01 1.775887e-09 9.724734e-01 -1.131383e+00 -1.795213e-01 1.253457e-01 2.681028e+00 2.622340e-02 
3.355585e-01 5.096277e-02 7.179255e-01 1.977305e-09 9.894947e-01 -1.062234e+00 -6.635638e-01 1.085904e-01 2.802660e+00 -2.186170e-02 
2.811436e-01 4.793085e-02 6.418617e-01 2.285106e-09 9.508422e-01 -1.033511e+00 -7.273936e-01 8.226064e-02 2.688475e+00 5.904255e-03 
2.924734e-01 4.507979e-02 7.253723e-01 2.148936e-09 9.874557e-01 -1.175000e+00 -2.140957e-01 1.076330e-01 3.688830e+00 -1.462766e-02 
3.326862e-01 5.017553e-02 6.973582e-01 1.726241e-09 9.730053e-01 -7.930851e-01 1.289894e-01 1.290160e-01 3.182447e+00 1.888298e-02 
2.664628e-01 5.036702e-02 6.801596e-01 1.960284e-09 9.588209e-01 -1.055851e+00 2.965426e-01 9.390957e-02 2.360816e+00 -8.031915e-03 
3.061968e-01 4.529255e-02 6.556915e-01 2.052482e-09 9.904699e-01 -8.239362e-01 -4.122340e-02 8.066489e-02 3.559752e+00 -1.867021e-02 
3.400266e-01 4.716489e-02 7.347695e-01 2.256738e-09 9.782358e-01 -1.203723e+00 -6.369681e-01 1.392287e-01 2.934220e+00 1.398936e-02 
2.821011e-01 4.562234e-02 7.138475e-01 2.106383e-09 9.631649e-01 -1.299468e+00 1.768617e-01 1.079521e-01 3.095567e+00 1.569149e-02 
3.175266e-01 5.078191e-02 6.649113e-01 2.339007e-09 9.780585e-01 -1.019681e+00 -3.231383e-01 1.256649e-01 2.328546e+00 -2.601064e-02 
3.301330e-01 4.776064e-02 6.751950e-01 1.892199e-09 9.881649e-01 -7.494681e-01 -8.976064e-01 7.843085e-02 3.589539e+00 6.755319e-03 
2.860904e-01 5.038830e-02 6.666844e-01 2.029787e-09 9.816933e-01 -1.272872e+00 -6.343085e-01 1.323670e-01 3.274291e+00 1.973404e-02 
2.948670e-01 4.738830e-02 6.787411e-01 1.876596e-09 9.509309e-01 -7.632979e-01 1.183511e-01 6.502660e-02 3.194858e+00 -8.776596e-03 
3.304521e-01 4.565426e-02 7.283865e-01 2.343262e-09 9.958777e-01 -9.909574e-01 -3.523936e-01 1.132181e-01 2.477482e+00 -1.888298e-02 
2.816223e-01 4.777128e-02 6.860106e-01 2.235461e-09 9.505762e-01 -1.279255e+00 -4.082447e-01 1.296543e-01 2.671099e+00 -2.239362e-02 
2.953457e-01 4.967553e-02 6.489539e-01 1.995745e-09 9.988032e-01 -9.505319e-01 2.885638e-01 6.311170e-02 2.837411e+00 1.755319e-03 
3.269415e-01 4.661170e-02 7.367199e-01 1.963121e-09 9.667996e-01 -7.367021e-01 -5.465426e-01 9.917553e-02 3.596986e+00 1.792553e-02 
2.619947e-01 5.049468e-02 6.634929e-01 2.245390e-09 9.747784e-01 -9.728723e-01 5.984043e-02 1.216755e-01 3.239539e+00 2.515957e-02 
2.966223e-01 4.571809e-02 6.916844e-01 1.907801e-09 9.546543e-01 -8.505319e-01 -8.550532e-01 1.031649e-01 3.184929e+00 -2.505319e-02 
3.358777e-01 4.812234e-02 7.363652e-01 2.113475e-09 9.917110e-01 -1.226064e+00 -9.308511e-03 6.997340e-02 2.705851e+00 -1.223404e-03 
2.626330e-01 4.639894e-02 7.072872e-01 2.007092e-09 9.777039e-01 -7.824468e-01 -9.082447e-01 1.322074e-01 3.383511e+00 -2.287234e-03 
3.049202e-01 4.752660e-02 6.934574e-01 1.835461e-09 9.644947e-01 -1.185638e+00 3.603723e-01 1.124202e-01 2.303723e+00 -2.377660e-02 
3.432181e-01 4.972872e-02 6.709397e-01 2.334752e-09 9.863918e-01 -1.017553e+00 -2.539894e-01 7.619681e-02 3.140248e+00 2.792553e-02 
2.658245e-01 4.845213e-02 7.358333e-01 2.180142e-09 9.750443e-01 -1.068617e+00 -6.103723e-01 1.326862e-01 3.160106e+00 -2.515957e-02 
2.927926e-01 4.606915e-02 6.748404e-01 2.310638e-09 9.609486e-01 -1.152660e+00 -3.922872e-01 6.438830e-02 2.571809e+00 2.867021e-02 
3.435372e-01 4.936702e-02 6.498404e-01 1.906383e-09 9.973848e-01 -8.930851e-01 1.369681e-01 9.678191e-02 3.318972e+00 3.989362e-03 
2.755585e-01 5.022872e-02 6.510816e-01 2.241135e-09 9.563387e-01 -1.092021e+00 -4.002660e-01 9.598404e-02 2.986348e+00 -2.707447e-02 
3.057181e-01 4.559043e-02 6.879610e-01 2.127660e-09 9.908245e-01 -1.157979e+00 -6.316489e-01 6.710106e-02 3.323936e+00 2.473404e-02 
3.419415e-01 4.828191e-02 7.296277e-01 1.863830e-09 9.730940e-01 -8.792553e-01 2.805851e-01 1.406649e-01 2.710816e+00 -4.202128e-03 
2.731649e-01 5.039894e-02 6.870745e-01 1.734752e-09 9.987145e-01 -1.065426e+00 -4.933511e-01 8.720745e-02 2.566844e+00 1.223404e-03 
3.085904e-01 4.801596e-02 7.273227e-01 2.391489e-09 9.753989e-01 -1.179255e+00 3.098404e-01 1.248670e-01 3.547340e+00 -1.015957e-02 
3.237500e-01 4.551596e-02 6.544504e-01 2.021277e-09 9.555408e-01 -7.984043e-01 -8.071809e-01 9.614362e-02 2.991312e+00 1.271277e-02 
2.656649e-01 4.695213e-02 6.585284e-01 2.205674e-09 9.918883e-01 -9.941489e-01 3.125000e-01 1.291755e-01 2.951596e+00 2.835106e-02 
2.937500e-01 4.703723e-02 7.255496e-01 1.801418e-09 9.595301e-01 -8.409574e-01 -3.018617e-01 6.630319e-02 2.564362e+00 -1.398936e-02 
3.382713e-01 4.910106e-02 6.868972e-01 2.276596e-09 9.682181e-01 -1.292021e+00 -9.720745e-01 1.138564e-01 3.569681e+00 2.606383e-03 
2.809840e-01 4.869681e-02 6.647340e-01 2.270922e-09 9.654699e-01 -7.122340e-01 -3.178191e-01 6.837766e-02 2.497340e+00 1.824468e-02 
2.994947e-01 5.004787e-02 6.845922e-01 1.774468e-09 9.683067e-01 -1.269681e+00 -5.944149e-01 9.311170e-02 3.388475e+00 -2.739362e-02 
3.239096e-01 4.573936e-02 7.184574e-01 2.218440e-09 9.984486e-01 -1.043085e+00 2.619681e-01 1.428989e-01 2.961525e+00 2.500000e-03 
2.753989e-01 4.983511e-02 6.938121e-01 1.700709e-09 9.621897e-01 -9.356383e-01 2.140957e-01 1.408245e-01 2.988830e+00 -1.356383e-02 
2.932713e-01 4.517553e-02 6.519681e-01 2.381560e-09 9.705230e-01 -7.792553e-01 -6.555851e-01 8.864362e-02 2.569326e+00 -3.989362e-03 
3.446543e-01 4.816489e-02 7.120745e-01 2.049645e-09 9.972961e-01 -1.166489e+00 -2.965426e-01 9.869681e-02 3.385993e+00 2.750000e-02 
2.758777e-01 4.715426e-02 7.191667e-01 2.015603e-09 9.503989e-01 -1.253723e+00 -5.731383e-01 1.315691e-01 3.505142e+00 -1.861702e-03 
2.993351e-01 4.938830e-02 7.032092e-01 2.292199e-09 9.825798e-01 -1.029255e+00 -8.111702e-02 6.071809e-02 2.350887e+00 -2.303191e-02 
3.205585e-01 4.569681e-02 6.606560e-01 1.817021e-09 9.914450e-01 -8.345745e-01 2.726064e-01 1.180053e-01 2.896986e+00 2.696809e-02 
2.639096e-01 4.904787e-02 7.071099e-01 2.153191e-09 9.576684e-01 -8.250000e-01 -7.965426e-01 1.073138e-01 2.685993e+00 -2.494681e-02 
3.015691e-01 4.849468e-02 7.053369e-01 1.760284e-09 9.753103e-01 -9.675532e-01 4.667553e-01 6.869681e-02 2.926773e+00 2.984043e-02 
3.256649e-01 4.694149e-02 6.627837e-01 2.290780e-09 9.979167e-01 -1.239894e+00 -4.401596e-01 1.274202e-01 3.522518e+00 -4.840426e-03 
2.886436e-01 4.842021e-02 6.558688e-01 2.184397e-09 9.656472e-01 -8.845745e-01 4.321809e-01 7.236702e-02 2.949113e+00 -2.877660e-02 
2.967819e-01 4.625000e-02 7.248404e-01 2.424113e-09 9.693706e-01 -1.128191e+00 -8.337766e-01 1.330053e-01 3.529965e+00 -2.925532e-03 
3.369947e-01 4.909043e-02 6.792730e-01 1.737589e-09 9.999557e-01 -1.051596e+00 -4.853723e-01 1.020479e-01 2.638830e+00 1.367021e-02 
2.838564e-01 4.696277e-02 7.000177e-01 1.733333e-09 9.748670e-01 -1.263298e+00 -8.909574e-02 1.250266e-01 3.649113e+00 1.037234e-02 
3.066755e-01 4.740957e-02 6.484220e-01 2.472340e-09 9.976507e-01 -1.014362e+00 1.502660e-01 9.630319e-02 2.440248e+00 -1.228723e-02 
3.322074e-01 4.912234e-02 7.250177e-01 2.170213e-09 9.558954e-01 -8.164894e-01 -9.454787e-01 7.587766e-02 2.877128e+00 -3.244681e-03 
2.616755e-01 4.942021e-02 6.805142e-01 2.177305e-09 9.823138e-01 -8.718085e-01 -9.162234e-01 9.502660e-02 2.849823e+00 2.877660e-02 
3.152926e-01 4.719681e-02 7.333511e-01 1.805674e-09 9.852394e-01 -1.122872e+00 -3.417553e-01 1.381117e-01 2.715780e+00 -2.569149e-02 
3.266223e-01 4.617553e-02 6.704078e-01 2.272340e-09 9.596188e-01 -1.036702e+00 4.720745e-01 8.784574e-02 3.587057e+00 5.053191e-03 
2.875266e-01 4.950532e-02 7.305142e-01 2.165957e-09 9.829344e-01 -8.760638e-01 4.002660e-01 1.387500e-01 2.931738e+00 -2.069149e-02 
3.154521e-01 4.652660e-02 6.673936e-01 1.730496e-09 9.966755e-01 -9.835106e-01 -1.343085e-01 7.827128e-02 3.557270e+00 1.664894e-02 
3.215160e-01 4.709043e-02 6.762589e-01 2.350355e-09 9.626330e-01 -1.262234e+00 -8.656915e-01 9.582447e-02 2.393085e+00 -6.914894e-04 
2.733245e-01 5.067553e-02 7.225355e-01 2.212766e-09 9.978280e-01 -1.100532e+00 -1.329787e-03 1.121011e-01 3.358688e+00 -1.803191e-02 
2.902394e-01 4.534574e-02 6.452305e-01 2.239716e-09 9.674202e-01 -1.084574e+00 1.130319e-01 8.321809e-02 2.442730e+00 -1.648936e-03 
3.341223e-01 4.855851e-02 6.968262e-01 1.719149e-09 9.616578e-01 -8.069149e-01 -9.428191e-01 1.231117e-01 3.207270e+00 1.537234e-02 
2.696543e-01 4.645213e-02 6.574645e-01 2.134752e-09 9.996897e-01 -1.233511e+00 -5.598404e-01 1.232713e-01 2.939184e+00 3.457447e-03 
3.125798e-01 4.993085e-02 6.817553e-01 2.262411e-09 9.507535e-01 -1.077128e+00 1.954787e-01 8.194149e-02 3.624291e+00 -1.494681e-02 
3.250266e-01 4.792021e-02 7.276773e-01 1.773050e-09 9.675975e-01 -7.069149e-01 -3.736702e-01 1.109840e-01 2.417908e+00 1.462766e-02 
2.828989e-01 4.711170e-02 6.757270e-01 2.114894e-09 9.940160e-01 -7.218085e-01 -3.656915e-01 1.400266e-01 2.455142e+00 2.079787e-02 
2.958245e-01 4.668617e-02 7.156206e-01 2.297872e-09 9.800975e-01 -1.132447e+00 4.986702e-01 6.327128e-02 2.971454e+00 -1.750000e-02 
3.294947e-01 5.098404e-02 6.721809e-01 1.916312e-09 9.598848e-01 -9.430851e-01 -5.651596e-01 1.164096e-01 3.614362e+00 -7.393617e-03 
2.856117e-01 4.879255e-02 7.326418e-01 2.361702e-09 9.960550e-01 -1.214362e+00 -4.268617e-01 1.001330e-01 2.542021e+00 -1.654255e-02 
3.194415e-01 4.999468e-02 6.509043e-01 2.082270e-09 9.806294e-01 -8.058511e-01 3.497340e-01 1.430585e-01 2.976418e+00 1.877660e-02 
3.318883e-01 4.538830e-02 6.877837e-01 1.812766e-09 9.570479e-01 -1.069681e+00 -5.093085e-01 6.151596e-02 3.338830e+00 -6.010638e-03 
2.889628e-01 4.545213e-02 6.913298e-01 1.883688e-09 9.667110e-01 -7.856383e-01 -4.827128e-01 7.300532e-02 3.435638e+00 2.196809e-02 
3.119415e-01 5.043085e-02 7.166844e-01 2.034043e-09 9.542996e-01 -1.194149e+00 -8.843085e-01 1.081117e-01 2.462589e+00 -8.989362e-03 
3.290160e-01 4.826064e-02 6.542730e-01 2.251064e-09 9.969415e-01 -1.052660e+00 4.188830e-01 1.352394e-01 3.120390e+00 -1.175532e-02 
2.825798e-01 4.717553e-02 6.782092e-01 1.940426e-09 9.731826e-01 -1.294149e+00 8.643617e-02 7.252660e-02 2.842376e+00 -2.835106e-02 
3.186436e-01 4.965426e-02 6.500177e-01 2.449645e-09 9.957890e-01 -7.579787e-01 -1.236702e-01 1.053989e-01 3.381028e+00 -2.819149e-03 
3.248670e-01 4.653723e-02 7.131383e-01 2.120567e-09 9.627216e-01 -9.537234e-01 -9.747340e-01 1.227926e-01 2.410461e+00 2.260638e-02 
2.790691e-01 4.672872e-02 6.993085e-01 2.460993e-09 9.560727e-01 -7.898936e-01 -4.800532e-01 1.317287e-01 2.579255e+00 1.542553e-03 
3.046011e-01 4.933511e-02 6.415071e-01 2.056738e-09 9.752216e-01 -1.189894e+00 9.175532e-02 1.092287e-01 3.611879e+00 -2.632979e-02 
3.293351e-01 4.720745e-02 7.282092e-01 1.765957e-09 9.846188e-01 -1.010106e+00 -6.821809e-01 7.045213e-02 3.098050e+00 2.356383e-02 
2.867287e-01 4.655851e-02 7.356560e-01 2.126241e-09 9.949025e-01 -8.047872e-01 -4.388298e-02 6.087766e-02 2.924291e+00 -1.409574e-02 
3.004521e-01 5.003723e-02 6.893794e-01 2.408511e-09 9.604167e-01 -1.129255e+00 4.747340e-01 1.176862e-01 3.482801e+00 1.920213e-02 
3.203989e-01 4.790957e-02 6.624291e-01 1.717730e-09 9.706117e-01 -9.856383e-01 -9.853723e-01 1.379521e-01 2.760461e+00 -9.946809e-03 
2.722074e-01 4.844149e-02 6.987766e-01 2.417021e-09 9.880762e-01 -9.771277e-01 -6.715426e-01 1.441755e-01 2.489894e+00 -1.835106e-02 
3.026862e-01 4.532447e-02 6.432801e-01 2.073759e-09 9.558067e-01 -1.161170e+00 -1.875000e-01 1.057181e-01 3.299113e+00 2.026596e-02 
3.224734e-01 4.982447e-02 7.395567e-01 1.853901e-09 9.814273e-01 -8.111702e-01 8.377660e-02 6.662234e-02 2.983865e+00 2.712766e-03 
2.873670e-01 4.935638e-02 6.402660e-01 1.787234e-09 9.795656e-01 -1.025000e+00 -8.630319e-01 1.090691e-01 2.765426e+00 2.526596e-02 
3.172074e-01 4.602660e-02 6.970035e-01 2.008511e-09 9.501330e-01 -1.199468e+00 3.656915e-01 7.859043e-02 2.857270e+00 -5.691489e-03 
3.271011e-01 4.876064e-02 7.278546e-01 2.365957e-09 9.977394e-01 -8.590426e-01 -1.954787e-01 1.271011e-01 3.492730e+00 -1.058511e-02 
2.623138e-01 4.516489e-02 6.597695e-01 2.421277e-09 9.857713e-01 -8.494681e-01 -2.300532e-01 1.306117e-01 2.805142e+00 -8.670213e-03 
3.192819e-01 4.747340e-02 6.881383e-01 1.839716e-09 9.749557e-01 -1.164362e+00 -8.922872e-01 1.154521e-01 3.594504e+00 2.813830e-02 
